member_casual,rideable_type,day_of_week,day_name,ride_month,start_hour,total_rides,total_ride_minutes
casual,classic_bike,2,Monday,2026-04,3,7,217.18968333333333
casual,classic_bike,2,Monday,2026-04,4,7,43.193016666666665
casual,classic_bike,2,Monday,2026-04,5,29,611.7510333333333
casual,classic_bike,2,Monday,2026-04,6,45,722.7328666666667
casual,classic_bike,2,Monday,2026-04,7,101,2940.9241
casual,classic_bike,2,Monday,2026-04,8,148,3156.2330166666666
casual,classic_bike,2,Monday,2026-04,9,128,3272.86255
casual,classic_bike,2,Monday,2026-04,10,120,2747.2831833333335
casual,classic_bike,2,Monday,2026-04,11,196,5588.241733333333
casual,classic_bike,2,Monday,2026-04,12,168,4809.720666666666
casual,classic_bike,2,Monday,2026-04,13,192,4826.7042833333335
casual,classic_bike,2,Monday,2026-04,14,190,4191.639766666666
casual,classic_bike,2,Monday,2026-04,15,213,5174.973266666667
casual,classic_bike,2,Monday,2026-04,16,290,5999.765566666667
casual,classic_bike,2,Monday,2026-04,17,403,7955.4577
casual,classic_bike,2,Monday,2026-04,18,307,7574.3991166666665
casual,classic_bike,2,Monday,2026-04,19,192,4509.289516666667
casual,classic_bike,2,Monday,2026-04,20,123,2002.2631166666667
casual,classic_bike,2,Monday,2026-04,21,106,1951.6355833333332
casual,classic_bike,2,Monday,2026-04,22,84,1420.2420166666666
casual,classic_bike,2,Monday,2026-04,23,38,465.31010000000003
casual,classic_bike,2,Monday,2026-05,0,165,3626.819433333333
casual,classic_bike,2,Monday,2026-05,1,53,1279.3444666666667
casual,classic_bike,2,Monday,2026-05,2,28,915.854
casual,classic_bike,2,Monday,2026-05,3,19,588.13225
casual,classic_bike,2,Monday,2026-05,4,22,575.4243
casual,classic_bike,2,Monday,2026-05,5,31,1430.5555666666667
casual,classic_bike,2,Monday,2026-05,6,71,1476.23025
casual,classic_bike,2,Monday,2026-05,7,145,2913.1439333333333
casual,classic_bike,2,Monday,2026-05,8,228,8228.9749
casual,classic_bike,2,Monday,2026-05,9,337,12858.557116666667
casual,classic_bike,2,Monday,2026-05,10,439,21701.019533333332
casual,classic_bike,2,Monday,2026-05,11,574,22157.639283333334
casual,classic_bike,2,Monday,2026-05,12,668,24171.713333333333
casual,classic_bike,2,Monday,2026-05,13,800,31110.35705
casual,classic_bike,2,Monday,2026-05,14,794,26495.136
casual,classic_bike,2,Monday,2026-05,15,886,29472.143266666666
casual,classic_bike,2,Monday,2026-05,16,866,24804.253816666667
casual,classic_bike,2,Monday,2026-05,17,850,27183.099516666665
casual,classic_bike,2,Monday,2026-05,18,626,17139.408033333333
casual,classic_bike,2,Monday,2026-05,19,487,12318.188083333333
casual,classic_bike,2,Monday,2026-05,20,358,10964.539316666667
casual,classic_bike,2,Monday,2026-05,21,244,5625.833633333334
casual,classic_bike,2,Monday,2026-05,22,146,3754.8438166666665
casual,classic_bike,2,Monday,2026-05,23,98,1946.0267333333334
casual,classic_bike,2,Monday,2026-06,0,116,3097.102
casual,classic_bike,2,Monday,2026-06,1,75,2088.3614666666667
casual,classic_bike,2,Monday,2026-06,2,58,2488.9760833333335
casual,classic_bike,2,Monday,2026-06,3,31,1779.9125
casual,classic_bike,2,Monday,2026-06,4,28,472.4636
casual,classic_bike,2,Monday,2026-06,5,59,1327.5573333333334
casual,classic_bike,2,Monday,2026-06,6,109,2820.85135
casual,classic_bike,2,Monday,2026-06,7,216,4659.789833333333
casual,classic_bike,2,Monday,2026-06,8,336,5778.1916833333335
casual,classic_bike,2,Monday,2026-06,9,346,10699.4551
casual,classic_bike,2,Monday,2026-06,10,430,15602.2809
casual,classic_bike,2,Monday,2026-06,11,512,16823.800766666667
casual,classic_bike,2,Monday,2026-06,12,622,23774.2973
casual,classic_bike,2,Monday,2026-06,13,620,19603.160916666668
casual,classic_bike,2,Monday,2026-06,14,635,18903.502116666667
casual,classic_bike,2,Monday,2026-06,15,636,19156.50795
casual,classic_bike,2,Monday,2026-06,16,774,20710.014633333332
casual,classic_bike,2,Monday,2026-06,17,917,23726.75665
casual,classic_bike,2,Monday,2026-06,18,892,22520.782283333334
casual,classic_bike,2,Monday,2026-06,19,838,20239.098033333332
casual,classic_bike,2,Monday,2026-06,20,589,13975.221233333334
casual,classic_bike,2,Monday,2026-06,21,341,8022.4245
casual,classic_bike,2,Monday,2026-06,22,304,6683.895833333333
casual,classic_bike,2,Monday,2026-06,23,163,4618.525416666666
casual,classic_bike,2,Monday,2026-07,0,127,4084.3761
casual,classic_bike,2,Monday,2026-07,1,64,2035.5327166666666
casual,classic_bike,2,Monday,2026-07,2,34,1093.9935
casual,classic_bike,2,Monday,2026-07,3,41,1449.0736833333333
casual,classic_bike,2,Monday,2026-07,4,25,630.1946666666666
casual,classic_bike,2,Monday,2026-07,5,69,808.7844666666666
casual,classic_bike,2,Monday,2026-07,6,100,2211.0378166666665
casual,classic_bike,2,Monday,2026-07,7,170,3171.6929333333333
casual,classic_bike,2,Monday,2026-07,8,274,8679.6352
casual,classic_bike,2,Monday,2026-07,9,290,11778.167950000001
casual,classic_bike,2,Monday,2026-07,10,414,16371.160833333333
casual,classic_bike,2,Monday,2026-07,11,421,18496.702266666667
casual,classic_bike,2,Monday,2026-07,12,401,14400.286916666666
casual,classic_bike,2,Monday,2026-07,13,467,16120.074816666667
casual,classic_bike,2,Monday,2026-07,14,457,14038.637116666667
casual,classic_bike,2,Monday,2026-07,15,535,18408.56203333333
casual,classic_bike,2,Monday,2026-07,16,577,18241.828316666666
casual,classic_bike,2,Monday,2026-07,17,715,22201.04505
casual,classic_bike,2,Monday,2026-07,18,812,20506.866416666668
casual,classic_bike,2,Monday,2026-07,19,635,19726.337083333332
casual,classic_bike,2,Monday,2026-07,20,506,16782.1286
casual,classic_bike,2,Monday,2026-07,21,403,9146.0845
casual,classic_bike,2,Monday,2026-07,22,203,5818.9983
casual,classic_bike,2,Monday,2026-07,23,152,4689.929866666666
casual,classic_bike,2,Monday,2026-08,0,85,1420.3675666666666
casual,classic_bike,2,Monday,2026-08,1,77,1731.6318666666666
casual,classic_bike,2,Monday,2026-08,2,38,844.5726666666667
casual,classic_bike,2,Monday,2026-08,3,26,1314.08075
casual,classic_bike,2,Monday,2026-08,4,37,1152.7887666666666
casual,classic_bike,2,Monday,2026-08,5,42,856.2776166666666
casual,classic_bike,2,Monday,2026-08,6,107,1459.6313
casual,classic_bike,2,Monday,2026-08,7,178,3226.5477333333333
casual,classic_bike,2,Monday,2026-08,8,284,6115.113866666667
casual,classic_bike,2,Monday,2026-08,9,307,9380.427233333334
casual,classic_bike,2,Monday,2026-08,10,435,17155.062683333334
casual,classic_bike,2,Monday,2026-08,11,568,17253.885083333334
casual,classic_bike,2,Monday,2026-08,12,627,20606.446233333332
casual,classic_bike,2,Monday,2026-08,13,696,25750.649666666668
casual,classic_bike,2,Monday,2026-08,14,700,22948.75016666667
casual,classic_bike,2,Monday,2026-08,15,717,18594.174616666667
casual,classic_bike,2,Monday,2026-08,16,746,18601.977366666666
casual,classic_bike,2,Monday,2026-08,17,883,23562.52665
casual,classic_bike,2,Monday,2026-08,18,903,22589.681933333333
casual,classic_bike,2,Monday,2026-08,19,658,17256.00365
casual,classic_bike,2,Monday,2026-08,20,440,11400.025866666667
casual,classic_bike,2,Monday,2026-08,21,365,6946.010566666667
casual,classic_bike,2,Monday,2026-08,22,265,4891.409816666666
casual,classic_bike,2,Monday,2026-08,23,129,2143.6136
casual,classic_bike,3,Tuesday,2025-09,0,134,2000.1431833333334
casual,classic_bike,3,Tuesday,2025-09,1,67,1409.50835
casual,classic_bike,3,Tuesday,2025-09,2,37,797.1673333333333
casual,classic_bike,3,Tuesday,2025-09,3,14,188.59908333333334
casual,classic_bike,3,Tuesday,2025-09,4,14,151.12413333333333
casual,classic_bike,3,Tuesday,2025-09,5,56,564.8974166666667
casual,classic_bike,3,Tuesday,2025-09,6,132,2850.2806
casual,classic_bike,3,Tuesday,2025-09,7,342,5157.836066666667
casual,classic_bike,3,Tuesday,2025-09,8,485,8726.591366666667
casual,classic_bike,3,Tuesday,2025-09,9,434,13892.796916666666
casual,classic_bike,3,Tuesday,2025-09,10,400,14876.435066666667
casual,classic_bike,3,Tuesday,2025-09,11,427,14208.16585
casual,classic_bike,3,Tuesday,2025-09,12,615,18666.388833333334
casual,classic_bike,3,Tuesday,2025-09,13,630,18197.941966666665
casual,classic_bike,3,Tuesday,2025-09,14,626,21868.7143
casual,classic_bike,3,Tuesday,2025-09,15,685,19352.96201666667
casual,classic_bike,3,Tuesday,2025-09,16,921,21297.56965
casual,classic_bike,3,Tuesday,2025-09,17,1262,29871.390616666667
casual,classic_bike,3,Tuesday,2025-09,18,1123,33248.24515
casual,classic_bike,3,Tuesday,2025-09,19,739,17783.510216666666
casual,classic_bike,3,Tuesday,2025-09,20,463,11200.99925
casual,classic_bike,3,Tuesday,2025-09,21,415,9172.523733333333
casual,classic_bike,3,Tuesday,2025-09,22,215,6684.922983333334
casual,classic_bike,3,Tuesday,2025-09,23,137,4304.9967166666665
casual,classic_bike,3,Tuesday,2025-10,0,39,628.4225166666666
casual,classic_bike,3,Tuesday,2025-10,1,15,263.45848333333333
casual,classic_bike,3,Tuesday,2025-10,2,15,179.4845
casual,classic_bike,3,Tuesday,2025-10,3,5,66.17128333333334
casual,classic_bike,3,Tuesday,2025-10,4,6,553.1579333333333
casual,classic_bike,3,Tuesday,2025-10,5,44,482.5310333333333
casual,classic_bike,3,Tuesday,2025-10,6,61,1476.7226166666667
casual,classic_bike,3,Tuesday,2025-10,7,180,2658.8807666666667
casual,classic_bike,3,Tuesday,2025-10,8,254,5251.9203
casual,classic_bike,3,Tuesday,2025-10,9,237,5997.347433333333
casual,classic_bike,3,Tuesday,2025-10,10,259,9813.314966666667
casual,classic_bike,3,Tuesday,2025-10,11,292,11963.5032
casual,classic_bike,3,Tuesday,2025-10,12,347,10399.86025
casual,classic_bike,3,Tuesday,2025-10,13,327,8627.014266666667
casual,classic_bike,3,Tuesday,2025-10,14,375,12428.237433333334
casual,classic_bike,3,Tuesday,2025-10,15,390,10925.0403
casual,classic_bike,3,Tuesday,2025-10,16,481,8927.779683333334
casual,classic_bike,3,Tuesday,2025-10,17,572,10254.20985
casual,classic_bike,3,Tuesday,2025-10,18,395,6206.614016666666
casual,classic_bike,3,Tuesday,2025-10,19,245,4746.604333333334
casual,classic_bike,3,Tuesday,2025-10,20,197,4095.0784333333336
casual,classic_bike,3,Tuesday,2025-10,21,156,5540.157516666667
casual,classic_bike,3,Tuesday,2025-10,22,78,1125.8082166666666
casual,classic_bike,3,Tuesday,2025-10,23,81,2629.5554166666666
casual,classic_bike,3,Tuesday,2025-11,0,32,852.3190666666667
casual,classic_bike,3,Tuesday,2025-11,1,18,423.6469166666667
casual,classic_bike,3,Tuesday,2025-11,2,5,177.13116666666667
casual,classic_bike,3,Tuesday,2025-11,3,4,22.12135
casual,classic_bike,3,Tuesday,2025-11,4,6,862.8658666666666
casual,classic_bike,3,Tuesday,2025-11,5,24,413.0383166666667
casual,classic_bike,3,Tuesday,2025-11,6,34,260.18715
casual,classic_bike,3,Tuesday,2025-11,7,63,1394.6342333333332
casual,classic_bike,3,Tuesday,2025-11,8,131,2314.781
casual,classic_bike,3,Tuesday,2025-11,9,103,2428.9593333333332
casual,classic_bike,3,Tuesday,2025-11,10,112,2040.4108666666666
casual,classic_bike,3,Tuesday,2025-11,11,150,3402.3616166666666
casual,classic_bike,3,Tuesday,2025-11,12,157,3308.2806833333334
casual,classic_bike,3,Tuesday,2025-11,13,145,3157.1314
casual,classic_bike,3,Tuesday,2025-11,14,171,4746.884433333334
casual,classic_bike,3,Tuesday,2025-11,15,198,4875.93385
casual,classic_bike,3,Tuesday,2025-11,16,228,4733.587
casual,classic_bike,3,Tuesday,2025-11,17,238,4261.022166666667
casual,classic_bike,3,Tuesday,2025-11,18,212,3743.6035166666666
casual,classic_bike,3,Tuesday,2025-11,19,142,1798.7260833333332
casual,classic_bike,3,Tuesday,2025-11,20,110,1863.5529833333333
casual,classic_bike,3,Tuesday,2025-11,21,101,1149.3298333333332
casual,classic_bike,3,Tuesday,2025-11,22,53,1044.0693666666666
casual,classic_bike,3,Tuesday,2025-11,23,35,450.28255
casual,classic_bike,3,Tuesday,2025-12,0,20,225.82091666666668
casual,classic_bike,3,Tuesday,2025-12,1,12,845.5356333333334
casual,classic_bike,3,Tuesday,2025-12,2,5,39.335499999999996
casual,classic_bike,3,Tuesday,2025-12,3,4,29.863033333333334
casual,classic_bike,3,Tuesday,2025-12,4,2,21.121950000000002
casual,classic_bike,3,Tuesday,2025-12,5,12,94.6957
casual,classic_bike,3,Tuesday,2025-12,6,10,77.34038333333334
casual,classic_bike,3,Tuesday,2025-12,7,23,202.91321666666667
casual,classic_bike,3,Tuesday,2025-12,8,49,720.6342500000001
casual,classic_bike,3,Tuesday,2025-12,9,64,1297.6338333333333
casual,classic_bike,3,Tuesday,2025-12,10,46,1010.0444
casual,classic_bike,3,Tuesday,2025-12,11,74,1721.1242166666666
casual,classic_bike,3,Tuesday,2025-12,12,79,3056.87545
casual,classic_bike,3,Tuesday,2025-12,13,82,1797.0753666666667
casual,classic_bike,3,Tuesday,2025-12,14,105,2226.0798666666665
casual,classic_bike,3,Tuesday,2025-12,15,111,2019.988
casual,classic_bike,3,Tuesday,2025-12,16,104,2974.2221833333333
casual,classic_bike,3,Tuesday,2025-12,17,102,2237.03955
casual,classic_bike,3,Tuesday,2025-12,18,95,1442.6896333333334
casual,classic_bike,3,Tuesday,2025-12,19,45,790.3208333333333
casual,classic_bike,3,Tuesday,2025-12,20,41,789.5113
casual,classic_bike,3,Tuesday,2025-12,21,38,505.3469166666667
casual,classic_bike,3,Tuesday,2025-12,22,19,238.13676666666666
casual,classic_bike,3,Tuesday,2025-12,23,23,339.67595
casual,classic_bike,3,Tuesday,2026-01,0,7,49.01006666666667
casual,classic_bike,3,Tuesday,2026-01,1,7,263.5842
casual,classic_bike,3,Tuesday,2026-01,2,1,4.188383333333333
casual,classic_bike,3,Tuesday,2026-01,3,4,83.20166666666667
casual,classic_bike,3,Tuesday,2026-01,4,2,12.6689
casual,classic_bike,3,Tuesday,2026-01,5,10,470.1326333333333
casual,classic_bike,3,Tuesday,2026-01,6,18,362.2330666666667
casual,classic_bike,3,Tuesday,2026-01,7,50,713.677
casual,classic_bike,3,Tuesday,2026-01,8,51,537.0284
casual,classic_bike,3,Tuesday,2026-01,9,49,460.9121166666667
casual,classic_bike,3,Tuesday,2026-01,10,27,584.3884666666667
casual,classic_bike,3,Tuesday,2026-01,11,52,953.6152166666666
casual,classic_bike,3,Tuesday,2026-01,12,50,983.0680333333333
casual,classic_bike,3,Tuesday,2026-01,13,53,1438.7868333333333
casual,classic_bike,3,Tuesday,2026-01,14,55,1116.9291833333334
casual,classic_bike,3,Tuesday,2026-01,15,88,1670.7934833333334
casual,classic_bike,3,Tuesday,2026-01,16,78,1269.9117833333332
casual,classic_bike,3,Tuesday,2026-01,17,104,1623.2291666666667
casual,classic_bike,3,Tuesday,2026-01,18,91,1947.1473166666667
casual,classic_bike,3,Tuesday,2026-01,19,47,1592.5080333333333
casual,classic_bike,3,Tuesday,2026-01,20,43,672.5106
casual,classic_bike,3,Tuesday,2026-01,21,28,265.74244999999996
casual,classic_bike,3,Tuesday,2026-01,22,22,258.22985
casual,classic_bike,3,Tuesday,2026-01,23,8,134.2796833333333
casual,classic_bike,3,Tuesday,2026-02,0,14,183.50365
casual,classic_bike,3,Tuesday,2026-02,1,4,68.07333333333334
casual,classic_bike,3,Tuesday,2026-02,2,5,99.78758333333333
casual,classic_bike,3,Tuesday,2026-02,3,5,481.6512166666667
casual,classic_bike,3,Tuesday,2026-02,4,5,36.44103333333334
casual,classic_bike,3,Tuesday,2026-02,5,9,84.21211666666666
casual,classic_bike,3,Tuesday,2026-02,6,29,316.51296666666667
casual,classic_bike,3,Tuesday,2026-02,7,73,1779.2829166666668
casual,classic_bike,3,Tuesday,2026-02,8,79,921.6087833333333
casual,classic_bike,3,Tuesday,2026-02,9,85,1130.8985500000001
casual,classic_bike,3,Tuesday,2026-02,10,51,1161.3024833333334
casual,classic_bike,3,Tuesday,2026-02,11,64,1081.4593666666667
casual,classic_bike,3,Tuesday,2026-02,12,69,1268.5095333333334
casual,classic_bike,3,Tuesday,2026-02,13,74,1628.47925
casual,classic_bike,3,Tuesday,2026-02,14,64,1242.34365
casual,classic_bike,3,Tuesday,2026-02,15,97,1546.8945166666667
casual,classic_bike,3,Tuesday,2026-02,16,94,1275.0421333333334
casual,classic_bike,3,Tuesday,2026-02,17,141,3497.2319166666666
casual,classic_bike,3,Tuesday,2026-02,18,110,1241.4507666666666
casual,classic_bike,3,Tuesday,2026-02,19,47,701.3256
casual,classic_bike,3,Tuesday,2026-02,20,39,498.2356833333333
casual,classic_bike,3,Tuesday,2026-02,21,35,433.23196666666666
casual,classic_bike,3,Tuesday,2026-02,22,25,829.8383833333332
casual,classic_bike,3,Tuesday,2026-02,23,13,109.93381666666667
casual,classic_bike,3,Tuesday,2026-03,0,41,560.1604
casual,classic_bike,3,Tuesday,2026-03,1,19,382.2108333333333
casual,classic_bike,3,Tuesday,2026-03,2,11,317.29865
casual,classic_bike,3,Tuesday,2026-03,3,5,53.7171
casual,classic_bike,3,Tuesday,2026-03,4,6,60.12856666666667
casual,classic_bike,3,Tuesday,2026-03,5,17,136.22411666666667
casual,classic_bike,3,Tuesday,2026-03,6,48,1374.7122166666668
casual,classic_bike,3,Tuesday,2026-03,7,82,1334.9855833333334
casual,classic_bike,3,Tuesday,2026-03,8,131,1675.8408
casual,classic_bike,3,Tuesday,2026-03,9,103,2430.4275333333335
casual,classic_bike,3,Tuesday,2026-03,10,88,1963.7839333333334
casual,classic_bike,3,Tuesday,2026-03,11,76,1625.7015000000001
casual,classic_bike,3,Tuesday,2026-03,12,125,3649.3714999999997
casual,classic_bike,3,Tuesday,2026-03,13,130,2724.3545166666668
casual,classic_bike,3,Tuesday,2026-03,14,138,2852.9797166666667
casual,classic_bike,3,Tuesday,2026-03,15,122,2271.0273
casual,classic_bike,3,Tuesday,2026-03,16,146,2676.8777333333333
casual,classic_bike,3,Tuesday,2026-03,17,206,3595.2968333333333
casual,classic_bike,3,Tuesday,2026-03,18,126,2254.05465
casual,classic_bike,3,Tuesday,2026-03,19,117,1912.7102166666666
casual,classic_bike,3,Tuesday,2026-03,20,47,1672.7620333333334
casual,classic_bike,3,Tuesday,2026-03,21,41,847.2934833333334
casual,classic_bike,3,Tuesday,2026-03,22,53,861.5853
